image_name,width,height,image_area,cls_id,xmin,xmax,ymin,ymax,object_area
A-1095,1280,720,921600,1,321.0,366.0,345.0,377.0,1440.0
A-1096,1280,720,921600,2,213.0,336.0,405.0,483.0,9594.0
A-10968,1920,1080,2073600,7,507.0,566.0,999.0,1037.0,2242.0
A-1098,960,576,552960,3,677.0,713.0,185.0,200.0,540.0
A-1098,960,576,552960,3,382.0,411.0,186.0,207.0,609.0
A-1098,960,576,552960,3,370.0,460.0,251.0,296.0,4050.0
A-1098,960,576,552960,3,477.0,587.0,270.0,311.0,4510.0
A-1098,960,576,552960,3,345.0,407.0,443.0,475.0,1984.0
A-1098,960,576,552960,3,520.0,566.0,355.0,378.0,1058.0
A-1098,960,576,552960,3,274.0,321.0,272.0,297.0,1175.0
A-1098,960,576,552960,3,219.0,273.0,319.0,341.0,1188.0
A-1098,960,576,552960,3,253.0,299.0,367.0,395.0,1288.0
A-1098,960,576,552960,3,272.0,339.0,430.0,470.0,2680.0
A-1098,960,576,552960,3,191.0,232.0,334.0,360.0,1066.0
A-1098,960,576,552960,3,104.0,164.0,315.0,348.0,1980.0
A-1098,960,576,552960,3,10.0,59.0,410.0,437.0,1323.0
A-1098,960,576,552960,3,244.0,294.0,302.0,323.0,1050.0
A-1098,960,576,552960,3,797.0,865.0,439.0,464.0,1700.0
A-11068,1920,1080,2073600,0,1085.0,1134.0,815.0,844.0,1421.0
A-11071,1920,1080,2073600,0,1083.0,1135.0,817.0,841.0,1248.0
A-11076,1920,1080,2073600,0,825.0,880.0,820.0,845.0,1375.0
A-11078,1920,1080,2073600,3,826.0,882.0,820.0,845.0,1400.0
A-11087,1920,1080,2073600,3,826.0,880.0,820.0,846.0,1404.0
A-11095,1920,1080,2073600,3,827.0,883.0,823.0,847.0,1344.0
A-11110,1920,1080,2073600,3,1312.0,1385.0,838.0,864.0,1898.0
A-11112,1920,1080,2073600,3,1316.0,1387.0,838.0,863.0,1775.0
A-1112,960,576,552960,3,677.0,718.0,357.0,388.0,1271.0
A-1112,960,576,552960,0,197.0,215.0,236.0,247.0,198.0
A-1112,960,576,552960,0,355.0,370.0,198.0,210.0,180.0
A-1112,960,576,552960,7,641.0,662.0,204.0,218.0,294.0
A-1112,960,576,552960,7,711.0,741.0,199.0,223.0,720.0
A-1112,960,576,552960,0,829.0,845.0,288.0,303.0,240.0
A-1112,960,576,552960,0,628.0,638.0,235.0,240.0,50.0
A-1113,960,576,552960,3,654.0,700.0,360.0,378.0,828.0
A-1113,960,576,552960,0,831.0,844.0,290.0,301.0,143.0
A-1113,960,576,552960,0,314.0,333.0,218.0,226.0,152.0
A-1113,960,576,552960,0,245.0,271.0,236.0,243.0,182.0
A-11143,1920,1080,2073600,3,1477.0,1563.0,909.0,950.0,3526.0
A-11143,1920,1080,2073600,0,1290.0,1331.0,795.0,817.0,902.0
A-1118,1280,720,921600,2,218.0,364.0,413.0,472.0,8614.0
A-1118,1280,720,921600,2,300.0,370.0,456.0,500.0,3080.0
A-1118,1280,720,921600,2,234.0,301.0,450.0,507.0,3819.0
A-1120,1280,960,1228800,4,307.0,330.0,541.0,562.0,483.0
A-1120,1280,960,1228800,4,318.0,334.0,518.0,534.0,256.0
A-1120,1280,960,1228800,4,303.0,327.0,528.0,546.0,432.0
A-11207,2688,1520,4085760,3,697.0,811.0,1026.0,1176.0,17100.0
A-11207,2688,1520,4085760,5,800.0,1043.0,594.0,714.0,29160.0
A-11210,2688,1520,4085760,3,700.0,801.0,1026.0,1165.0,14039.0
A-11210,2688,1520,4085760,5,783.0,1054.0,591.0,703.0,30352.0
A-11213,2688,1520,4085760,3,699.0,808.0,1020.0,1181.0,17549.0
A-11213,2688,1520,4085760,5,800.0,1043.0,591.0,691.0,24300.0
A-11220,2688,1520,4085760,3,698.0,808.0,1026.0,1168.0,15620.0
A-11220,2688,1520,4085760,5,791.0,1043.0,586.0,694.0,27216.0
A-11221,2688,1520,4085760,3,704.0,812.0,1026.0,1165.0,15012.0
A-11221,2688,1520,4085760,5,800.0,1037.0,591.0,703.0,26544.0
A-11222,2688,1520,4085760,3,694.0,799.0,1014.0,1184.0,17850.0
A-11222,2688,1520,4085760,5,800.0,1040.0,600.0,703.0,24720.0
A-11224,2688,1520,4085760,3,688.0,811.0,1017.0,1169.0,18696.0
A-11224,2688,1520,4085760,5,797.0,1043.0,586.0,700.0,28044.0
A-11225,2688,1520,4085760,3,703.0,794.0,1017.0,1166.0,13559.0
A-11225,2688,1520,4085760,5,797.0,1045.0,583.0,700.0,29016.0
A-11229,2688,1520,4085760,3,706.0,810.0,1024.0,1169.0,15080.0
A-11237,2688,1520,4085760,3,706.0,803.0,1023.0,1180.0,15229.0
A-11250,2688,1520,4085760,0,1392.0,1425.0,729.0,749.0,660.0
A-11250,2688,1520,4085760,3,702.0,807.0,1025.0,1162.0,14385.0
A-11251,2688,1520,4085760,0,1389.0,1432.0,728.0,753.0,1075.0
A-11251,2688,1520,4085760,3,703.0,803.0,1029.0,1157.0,12800.0
A-11257,2688,1520,4085760,3,703.0,791.0,1026.0,1157.0,11528.0
A-11257,2688,1520,4085760,0,1392.0,1429.0,730.0,749.0,703.0
A-11260,2688,1520,4085760,0,1417.0,1454.0,731.0,750.0,703.0
A-11260,2688,1520,4085760,3,707.0,802.0,1033.0,1165.0,12540.0
A-11261,2688,1520,4085760,3,691.0,797.0,1012.0,1178.0,17596.0
A-11261,2688,1520,4085760,0,1417.0,1449.0,730.0,750.0,640.0
A-11262,2688,1520,4085760,0,1417.0,1452.0,725.0,753.0,980.0
A-11262,2688,1520,4085760,3,703.0,803.0,1020.0,1163.0,14300.0
A-11264,2688,1520,4085760,3,700.0,803.0,1026.0,1171.0,14935.0
A-11264,2688,1520,4085760,0,1413.0,1449.0,728.0,750.0,792.0
A-11264,2688,1520,4085760,5,791.0,1034.0,577.0,703.0,30618.0
A-11267,2688,1520,4085760,0,1416.0,1451.0,726.0,751.0,875.0
A-11267,2688,1520,4085760,3,688.0,811.0,1014.0,1176.0,19926.0
A-11267,2688,1520,4085760,5,805.0,1043.0,580.0,700.0,28560.0
A-1127,1280,720,921600,0,166.0,193.0,642.0,670.0,756.0
A-11270,2688,1520,4085760,3,696.0,810.0,1021.0,1167.0,16644.0
A-11270,2688,1520,4085760,0,1421.0,1454.0,726.0,753.0,891.0
A-11270,2688,1520,4085760,5,788.0,1037.0,594.0,700.0,26394.0
A-11271,2688,1520,4085760,3,699.0,803.0,1023.0,1162.0,14456.0
A-11271,2688,1520,4085760,0,1414.0,1451.0,728.0,748.0,740.0
A-11271,2688,1520,4085760,5,794.0,1031.0,589.0,700.0,26307.0
A-11272,2688,1520,4085760,3,691.0,802.0,1003.0,1181.0,19758.0
A-11272,2688,1520,4085760,0,1415.0,1450.0,726.0,751.0,875.0
A-11272,2688,1520,4085760,5,794.0,1037.0,597.0,694.0,23571.0
A-11279,2688,1520,4085760,0,1414.0,1452.0,724.0,747.0,874.0
A-11279,2688,1520,4085760,3,700.0,805.0,1011.0,1177.0,17430.0
A-11279,2688,1520,4085760,5,803.0,1048.0,591.0,706.0,28175.0
A-11287,2688,1520,4085760,3,705.0,803.0,1018.0,1167.0,14602.0
A-11287,2688,1520,4085760,0,1415.0,1457.0,725.0,753.0,1176.0
A-11287,2688,1520,4085760,5,800.0,1040.0,594.0,706.0,26880.0
A-1129,1280,720,921600,2,301.0,378.0,464.0,556.0,7084.0
A-1129,1280,720,921600,2,328.0,387.0,453.0,526.0,4307.0
A-1129,1280,720,921600,2,277.0,323.0,472.0,545.0,3358.0
A-1129,1280,720,921600,2,223.0,297.0,471.0,546.0,5550.0
A-1129,1280,720,921600,2,221.0,366.0,410.0,494.0,12180.0
A-11290,2688,1520,4085760,0,1417.0,1451.0,727.0,753.0,884.0
A-11290,2688,1520,4085760,3,697.0,800.0,1020.0,1163.0,14729.0
A-11290,2688,1520,4085760,5,791.0,1040.0,594.0,703.0,27141.0
A-11291,2688,1520,4085760,3,702.0,803.0,1025.0,1177.0,15352.0
A-11291,2688,1520,4085760,0,1414.0,1451.0,725.0,751.0,962.0
A-11291,2688,1520,4085760,5,797.0,1040.0,589.0,711.0,29646.0
A-11292,2688,1520,4085760,3,696.0,810.0,1025.0,1173.0,16872.0
A-11292,2688,1520,4085760,0,1414.0,1450.0,728.0,753.0,900.0
A-11292,2688,1520,4085760,5,803.0,1045.0,589.0,703.0,27588.0
A-11298,2688,1520,4085760,0,1416.0,1453.0,725.0,751.0,962.0
A-11298,2688,1520,4085760,3,697.0,794.0,1026.0,1174.0,14356.0
A-11298,2688,1520,4085760,5,797.0,1043.0,591.0,697.0,26076.0
A-11299,2688,1520,4085760,3,702.0,799.0,1020.0,1176.0,15132.0
A-11299,2688,1520,4085760,0,1416.0,1452.0,726.0,753.0,972.0
A-11299,2688,1520,4085760,5,797.0,1043.0,606.0,686.0,19680.0
A-11305,2688,1520,4085760,0,1415.0,1450.0,726.0,750.0,840.0
A-11305,2688,1520,4085760,3,703.0,802.0,1025.0,1166.0,13959.0
A-11305,2688,1520,4085760,5,794.0,1051.0,606.0,700.0,24158.0
A-11314,2688,1520,4085760,3,697.0,811.0,1034.0,1176.0,16188.0
A-11314,2688,1520,4085760,0,1417.0,1450.0,729.0,747.0,594.0
A-11314,2688,1520,4085760,5,808.0,1045.0,597.0,689.0,21804.0
A-11320,2688,1520,4085760,3,693.0,802.0,1025.0,1199.0,18966.0
A-11320,2688,1520,4085760,0,1414.0,1450.0,729.0,750.0,756.0
A-11320,2688,1520,4085760,5,814.0,1028.0,606.0,703.0,20758.0
A-11322,2688,1520,4085760,0,1416.0,1448.0,730.0,748.0,576.0
A-11322,2688,1520,4085760,3,697.0,811.0,1017.0,1180.0,18582.0
A-11322,2688,1520,4085760,5,797.0,1040.0,600.0,686.0,20898.0
A-11323,2688,1520,4085760,3,702.0,800.0,1016.0,1178.0,15876.0
A-11323,2688,1520,4085760,0,1416.0,1450.0,730.0,747.0,578.0
A-11323,2688,1520,4085760,5,800.0,1051.0,606.0,689.0,20833.0
A-11324,2688,1520,4085760,0,1418.0,1450.0,727.0,753.0,832.0
A-11324,2688,1520,4085760,3,701.0,805.0,1022.0,1173.0,15704.0
A-11324,2688,1520,4085760,5,794.0,1034.0,611.0,686.0,18000.0
A-1133,1920,1080,2073600,0,947.0,979.0,960.0,987.0,864.0
A-11330,2688,1520,4085760,3,688.0,830.0,1012.0,1173.0,22862.0
A-11330,2688,1520,4085760,0,1413.0,1466.0,726.0,756.0,1590.0
A-11330,2688,1520,4085760,5,811.0,1045.0,609.0,694.0,19890.0
A-11331,2688,1520,4085760,3,697.0,813.0,1023.0,1181.0,18328.0
A-11331,2688,1520,4085760,0,1413.0,1455.0,726.0,753.0,1134.0
A-11331,2688,1520,4085760,5,805.0,1040.0,606.0,700.0,22090.0
A-11336,2688,1520,4085760,0,1417.0,1448.0,728.0,745.0,527.0
A-11336,2688,1520,4085760,3,703.0,803.0,1034.0,1166.0,13200.0
A-11336,2688,1520,4085760,5,811.0,1034.0,614.0,703.0,19847.0
A-11341,2688,1520,4085760,0,1414.0,1450.0,723.0,752.0,1044.0
A-11341,2688,1520,4085760,3,691.0,817.0,1020.0,1163.0,18018.0
A-11341,2688,1520,4085760,5,797.0,1045.0,614.0,694.0,19840.0
A-11342,2688,1520,4085760,0,1415.0,1450.0,729.0,748.0,665.0
A-11342,2688,1520,4085760,3,700.0,810.0,1027.0,1169.0,15620.0
A-11342,2688,1520,4085760,5,800.0,1048.0,611.0,691.0,19840.0
A-11343,2688,1520,4085760,0,1413.0,1458.0,728.0,756.0,1260.0
A-11343,2688,1520,4085760,3,686.0,802.0,1028.0,1176.0,17168.0
A-11343,2688,1520,4085760,5,797.0,1040.0,606.0,694.0,21384.0
A-11344,2688,1520,4085760,0,1416.0,1449.0,729.0,748.0,627.0
A-11344,2688,1520,4085760,3,706.0,808.0,1036.0,1160.0,12648.0
A-11344,2688,1520,4085760,5,800.0,1040.0,606.0,691.0,20400.0
A-11345,2688,1520,4085760,0,1417.0,1455.0,729.0,749.0,760.0
A-11345,2688,1520,4085760,3,691.0,800.0,1037.0,1171.0,14606.0
A-11345,2688,1520,4085760,5,794.0,1040.0,611.0,691.0,19680.0
A-11348,2688,1520,4085760,0,1414.0,1453.0,728.0,749.0,819.0
A-11348,2688,1520,4085760,3,703.0,800.0,1026.0,1183.0,15229.0
A-11348,2688,1520,4085760,5,808.0,1040.0,603.0,694.0,21112.0
A-11352,2688,1520,4085760,3,704.0,799.0,1026.0,1173.0,13965.0
A-11352,2688,1520,4085760,0,1416.0,1451.0,728.0,745.0,595.0
A-11352,2688,1520,4085760,5,803.0,1040.0,611.0,697.0,20382.0
A-11355,2688,1520,4085760,0,1447.0,1480.0,745.0,771.0,858.0
A-11355,2688,1520,4085760,3,698.0,796.0,1027.0,1169.0,13916.0
A-11355,2688,1520,4085760,5,803.0,1028.0,611.0,706.0,21375.0
A-11356,2688,1520,4085760,3,688.0,799.0,1028.0,1170.0,15762.0
A-11356,2688,1520,4085760,0,1444.0,1480.0,742.0,776.0,1224.0
A-11356,2688,1520,4085760,5,803.0,1031.0,617.0,700.0,18924.0
A-11357,2688,1520,4085760,3,694.0,791.0,1034.0,1167.0,12901.0
A-11357,2688,1520,4085760,0,1447.0,1483.0,737.0,778.0,1476.0
A-11357,2688,1520,4085760,5,805.0,1028.0,606.0,691.0,18955.0
A-1136,1920,1080,2073600,0,1760.0,1867.0,854.0,879.0,2675.0
A-1136,1920,1080,2073600,0,1461.0,1502.0,378.0,396.0,738.0
A-11361,2688,1520,4085760,3,703.0,796.0,1023.0,1171.0,13764.0
A-11361,2688,1520,4085760,0,1451.0,1479.0,743.0,766.0,644.0
A-11361,2688,1520,4085760,5,797.0,1034.0,620.0,700.0,18960.0
A-11365,2688,1520,4085760,2,706.0,801.0,1026.0,1160.0,12730.0
A-11365,2688,1520,4085760,0,1145.0,1180.0,812.0,827.0,525.0
A-11365,2688,1520,4085760,5,800.0,1023.0,611.0,691.0,17840.0
A-11368,2688,1520,4085760,3,691.0,805.0,1037.0,1181.0,16416.0
A-11368,2688,1520,4085760,0,1210.0,1239.0,561.0,574.0,377.0
A-11368,2688,1520,4085760,5,797.0,1031.0,609.0,694.0,19890.0
A-11370,2688,1520,4085760,3,696.0,794.0,1021.0,1172.0,14798.0
A-11370,2688,1520,4085760,5,798.0,1030.0,592.0,692.0,23200.0
A-11372,2688,1520,4085760,3,705.0,794.0,1037.0,1170.0,11837.0
A-11372,2688,1520,4085760,5,814.0,1034.0,609.0,689.0,17600.0
A-11374,2688,1520,4085760,3,694.0,794.0,1014.0,1181.0,16700.0
A-11374,2688,1520,4085760,5,805.0,1034.0,614.0,703.0,20381.0
A-11375,2688,1520,4085760,3,690.0,801.0,1030.0,1167.0,15207.0
A-11375,2688,1520,4085760,5,800.0,1023.0,611.0,700.0,19847.0
A-11377,2688,1520,4085760,3,703.0,802.0,1025.0,1162.0,13563.0
A-11377,2688,1520,4085760,5,811.0,1034.0,606.0,686.0,17840.0
A-11379,2688,1520,4085760,3,702.0,799.0,1036.0,1178.0,13774.0
A-11379,2688,1520,4085760,5,800.0,1037.0,603.0,700.0,22989.0
A-1138,960,576,552960,3,104.0,166.0,315.0,351.0,2232.0
A-1138,960,576,552960,3,15.0,62.0,408.0,441.0,1551.0
A-1138,960,576,552960,3,345.0,414.0,444.0,482.0,2622.0
A-1138,960,576,552960,3,277.0,327.0,269.0,302.0,1650.0
A-1138,960,576,552960,3,253.0,307.0,364.0,397.0,1782.0
A-1138,960,576,552960,3,351.0,461.0,246.0,300.0,5940.0
A-1138,960,576,552960,3,464.0,598.0,271.0,318.0,6298.0
A-1138,960,576,552960,3,455.0,531.0,324.0,351.0,2052.0
A-1138,960,576,552960,3,514.0,592.0,352.0,386.0,2652.0
A-1138,960,576,552960,3,791.0,878.0,437.0,459.0,1914.0
A-1138,960,576,552960,3,266.0,342.0,424.0,475.0,3876.0
A-1138,960,576,552960,3,192.0,293.0,304.0,358.0,5454.0
A-1138,960,576,552960,3,344.0,418.0,185.0,211.0,1924.0
A-1138,960,576,552960,3,679.0,709.0,186.0,204.0,540.0
A-1138,960,576,552960,3,582.0,644.0,201.0,229.0,1736.0
A-1138,960,576,552960,3,605.0,626.0,135.0,151.0,336.0
A-1138,960,576,552960,3,715.0,782.0,121.0,139.0,1206.0
A-11381,2688,1520,4085760,3,699.0,805.0,1028.0,1173.0,15370.0
A-11381,2688,1520,4085760,5,794.0,1028.0,611.0,700.0,20826.0
A-11382,2688,1520,4085760,2,700.0,803.0,1019.0,1168.0,15347.0
A-11382,2688,1520,4085760,5,775.0,1028.0,634.0,693.0,14927.0
A-11385,2688,1520,4085760,2,706.0,795.0,1026.0,1164.0,12282.0
A-11385,2688,1520,4085760,5,800.0,1037.0,611.0,700.0,21093.0
A-11388,2688,1520,4085760,3,697.0,803.0,1023.0,1176.0,16218.0
A-11388,2688,1520,4085760,5,797.0,1028.0,614.0,697.0,19173.0
A-11390,2688,1520,4085760,3,694.0,802.0,1020.0,1178.0,17064.0
A-11390,2688,1520,4085760,5,808.0,1028.0,603.0,694.0,20020.0
A-11391,2688,1520,4085760,3,699.0,796.0,1024.0,1164.0,13580.0
A-11391,2688,1520,4085760,2,667.0,824.0,1146.0,1400.0,39878.0
A-11391,2688,1520,4085760,5,800.0,1028.0,597.0,689.0,20976.0
A-11395,2688,1520,4085760,3,701.0,803.0,1024.0,1168.0,14688.0
A-11395,2688,1520,4085760,5,808.0,1031.0,603.0,703.0,22300.0
A-11399,2688,1520,4085760,3,700.0,798.0,1025.0,1169.0,14112.0
A-11399,2688,1520,4085760,5,805.0,1037.0,597.0,700.0,23896.0
A-11400,2688,1520,4085760,2,707.0,789.0,1027.0,1169.0,11644.0
A-11400,2688,1520,4085760,5,805.0,1025.0,597.0,697.0,22000.0
A-11402,2688,1520,4085760,3,703.0,804.0,1024.0,1176.0,15352.0
A-11402,2688,1520,4085760,5,803.0,1034.0,603.0,694.0,21021.0
A-11403,2688,1520,4085760,3,698.0,800.0,1025.0,1169.0,14688.0
A-11403,2688,1520,4085760,5,805.0,1031.0,600.0,700.0,22600.0
A-11406,2688,1520,4085760,3,699.0,801.0,1026.0,1171.0,14790.0
A-11406,2688,1520,4085760,5,814.0,1040.0,603.0,703.0,22600.0
A-11412,2688,1520,4085760,3,707.0,793.0,1027.0,1165.0,11868.0
A-11412,2688,1520,4085760,5,800.0,1040.0,606.0,697.0,21840.0
A-11413,2688,1520,4085760,3,691.0,808.0,1023.0,1170.0,17199.0
A-11413,2688,1520,4085760,5,803.0,1028.0,606.0,697.0,20475.0
A-11416,2688,1520,4085760,3,704.0,798.0,1025.0,1168.0,13442.0
A-11416,2688,1520,4085760,5,805.0,1040.0,617.0,694.0,18095.0
A-11417,2688,1520,4085760,3,697.0,803.0,1026.0,1167.0,14946.0
A-11417,2688,1520,4085760,5,800.0,1037.0,620.0,697.0,18249.0
A-11418,2688,1520,4085760,3,706.0,801.0,1024.0,1165.0,13395.0
A-11418,2688,1520,4085760,5,797.0,1043.0,620.0,700.0,19680.0
A-11419,2688,1520,4085760,3,694.0,804.0,1021.0,1167.0,16060.0
A-11419,2688,1520,4085760,5,805.0,1028.0,606.0,703.0,21631.0
A-1142,960,576,552960,0,748.0,777.0,402.0,416.0,406.0
A-11420,2688,1520,4085760,2,702.0,801.0,1024.0,1168.0,14256.0
A-11420,2688,1520,4085760,5,803.0,1025.0,603.0,694.0,20202.0
A-11423,2688,1520,4085760,3,691.0,811.0,1020.0,1162.0,17040.0
A-11423,2688,1520,4085760,5,763.0,1033.0,585.0,691.0,28620.0
A-11426,2688,1520,4085760,3,700.0,792.0,1027.0,1166.0,12788.0
A-11426,2688,1520,4085760,5,797.0,1048.0,594.0,697.0,25853.0
A-11427,2688,1520,4085760,3,695.0,801.0,1025.0,1171.0,15476.0
A-11427,2688,1520,4085760,5,797.0,1037.0,609.0,694.0,20400.0
A-11432,2688,1520,4085760,3,686.0,794.0,1028.0,1184.0,16848.0
A-11432,2688,1520,4085760,5,797.0,1034.0,597.0,689.0,21804.0
A-11439,2688,1520,4085760,3,694.0,794.0,1014.0,1176.0,16200.0
A-11439,2688,1520,4085760,5,791.0,1028.0,594.0,691.0,22989.0
A-1144,960,576,552960,0,896.0,933.0,412.0,426.0,518.0
A-1144,960,576,552960,0,927.0,959.0,480.0,506.0,832.0
A-1144,960,576,552960,0,692.0,740.0,376.0,394.0,864.0
A-1144,960,576,552960,0,325.0,342.0,280.0,290.0,170.0
A-1144,960,576,552960,0,384.0,420.0,224.0,243.0,684.0
A-11441,2688,1520,4085760,3,703.0,806.0,1017.0,1172.0,15965.0
A-11441,2688,1520,4085760,5,785.0,1040.0,600.0,697.0,24735.0
A-11442,2688,1520,4085760,3,698.0,795.0,1028.0,1179.0,14647.0
A-11442,2688,1520,4085760,5,791.0,1034.0,603.0,689.0,20898.0
A-11446,2688,1520,4085760,3,701.0,806.0,1024.0,1176.0,15960.0
A-11446,2688,1520,4085760,5,808.0,1051.0,597.0,691.0,22842.0
A-11448,2688,1520,4085760,3,694.0,806.0,1023.0,1172.0,16688.0
A-11448,2688,1520,4085760,5,800.0,1028.0,591.0,691.0,22800.0
A-11451,2688,1520,4085760,3,697.0,799.0,1028.0,1165.0,13974.0
A-11451,2688,1520,4085760,5,803.0,1037.0,591.0,700.0,25506.0
A-11455,2688,1520,4085760,3,693.0,802.0,1026.0,1173.0,16023.0
A-11455,2688,1520,4085760,5,808.0,1037.0,603.0,694.0,20839.0
A-11457,2688,1520,4085760,3,704.0,798.0,1025.0,1173.0,13912.0
A-11457,2688,1520,4085760,5,797.0,1043.0,594.0,700.0,26076.0
A-11458,2688,1520,4085760,3,701.0,798.0,1021.0,1169.0,14356.0
A-11458,2688,1520,4085760,5,783.0,1023.0,591.0,694.0,24720.0
A-11459,2688,1520,4085760,3,697.0,802.0,1028.0,1173.0,15225.0
A-11459,2688,1520,4085760,5,785.0,1031.0,600.0,700.0,24600.0
A-11460,2688,1520,4085760,5,780.0,1034.0,606.0,694.0,22352.0
A-11460,2688,1520,4085760,3,700.0,817.0,1023.0,1166.0,16731.0
A-11461,2688,1520,4085760,3,708.0,802.0,1026.0,1170.0,13536.0
A-11461,2688,1520,4085760,5,774.0,1043.0,603.0,706.0,27707.0
A-11462,2688,1520,4085760,3,700.0,790.0,1026.0,1174.0,13320.0
A-11462,2688,1520,4085760,5,788.0,1040.0,606.0,700.0,23688.0
A-11464,2688,1520,4085760,3,704.0,800.0,1026.0,1168.0,13632.0
A-11464,2688,1520,4085760,5,803.0,1051.0,614.0,700.0,21328.0
A-11466,2688,1520,4085760,3,701.0,796.0,1022.0,1184.0,15390.0
A-11466,2688,1520,4085760,5,797.0,1045.0,589.0,700.0,27528.0
A-11467,2688,1520,4085760,3,694.0,802.0,1026.0,1170.0,15552.0
A-11467,2688,1520,4085760,5,805.0,1045.0,600.0,691.0,21840.0
A-11469,2688,1520,4085760,5,803.0,1037.0,609.0,703.0,21996.0
A-11469,2688,1520,4085760,3,705.0,800.0,1034.0,1163.0,12255.0
A-11472,2688,1520,4085760,3,697.0,805.0,1023.0,1173.0,16200.0
A-11472,2688,1520,4085760,5,797.0,1048.0,594.0,691.0,24347.0
A-11474,2688,1520,4085760,3,699.0,794.0,1020.0,1170.0,14250.0
A-11474,2688,1520,4085760,5,800.0,1040.0,591.0,697.0,25440.0
A-11476,2688,1520,4085760,3,691.0,797.0,1028.0,1181.0,16218.0
A-11476,2688,1520,4085760,5,797.0,1040.0,600.0,697.0,23571.0
A-11477,2688,1520,4085760,3,701.0,795.0,1028.0,1171.0,13442.0
A-11477,2688,1520,4085760,5,814.0,1040.0,603.0,689.0,19436.0
A-11477,2688,1520,4085760,3,1506.0,1538.0,896.0,924.0,896.0
A-11482,2688,1520,4085760,3,701.0,802.0,1023.0,1171.0,14948.0
A-11482,2688,1520,4085760,3,1630.0,1669.0,917.0,954.0,1443.0
A-11482,2688,1520,4085760,5,805.0,1043.0,609.0,691.0,19516.0
A-11495,2688,1520,4085760,3,710.0,790.0,1015.0,1156.0,11280.0
A-11495,2688,1520,4085760,5,803.0,1040.0,603.0,700.0,22989.0
A-11495,2688,1520,4085760,0,1154.0,1179.0,680.0,705.0,625.0
A-11497,2688,1520,4085760,3,694.0,799.0,1024.0,1166.0,14910.0
A-11497,2688,1520,4085760,0,1128.0,1155.0,685.0,707.0,594.0
A-11497,2688,1520,4085760,5,800.0,1040.0,594.0,700.0,25440.0
A-11499,2688,1520,4085760,3,698.0,808.0,1026.0,1166.0,15400.0
A-11499,2688,1520,4085760,5,869.0,1026.0,586.0,690.0,16328.0
A-11499,2688,1520,4085760,0,1124.0,1150.0,699.0,720.0,546.0
A-11500,2688,1520,4085760,3,700.0,795.0,1027.0,1170.0,13585.0
A-11500,2688,1520,4085760,0,1123.0,1154.0,696.0,724.0,868.0
A-11500,2688,1520,4085760,5,851.0,1031.0,588.0,691.0,18540.0
A-11501,2688,1520,4085760,0,1133.0,1159.0,712.0,731.0,494.0
A-11501,2688,1520,4085760,3,702.0,798.0,1027.0,1166.0,13344.0
A-11501,2688,1520,4085760,5,826.0,1024.0,594.0,694.0,19800.0
A-11505,2688,1520,4085760,3,702.0,800.0,1035.0,1176.0,13818.0
A-11505,2688,1520,4085760,5,803.0,1045.0,591.0,700.0,26378.0
A-11506,2688,1520,4085760,3,699.0,791.0,1037.0,1178.0,12972.0
A-11506,2688,1520,4085760,5,797.0,1031.0,597.0,697.0,23400.0
A-11510,2688,1520,4085760,3,697.0,802.0,1026.0,1170.0,15120.0
A-11510,2688,1520,4085760,5,788.0,1037.0,589.0,691.0,25398.0
A-11511,2688,1520,4085760,3,701.0,799.0,1026.0,1167.0,13818.0
A-11511,2688,1520,4085760,5,788.0,1040.0,589.0,694.0,26460.0
A-11512,2688,1520,4085760,3,702.0,808.0,1028.0,1173.0,15370.0
A-11512,2688,1520,4085760,5,797.0,1043.0,589.0,706.0,28782.0
A-11515,2688,1520,4085760,3,700.0,790.0,1030.0,1169.0,12510.0
A-11515,2688,1520,4085760,5,794.0,1028.0,603.0,700.0,22698.0
A-11516,2688,1520,4085760,3,700.0,809.0,1032.0,1168.0,14824.0
A-11516,2688,1520,4085760,5,785.0,1040.0,597.0,694.0,24735.0
A-11517,2688,1520,4085760,5,785.0,1037.0,591.0,703.0,28224.0
A-11517,2688,1520,4085760,3,691.0,797.0,1029.0,1166.0,14522.0
A-11521,2688,1520,4085760,5,785.0,1040.0,586.0,697.0,28305.0
A-11521,2688,1520,4085760,3,700.0,791.0,1017.0,1174.0,14287.0
A-11526,2688,1520,4085760,5,777.0,1040.0,589.0,697.0,28404.0
A-11526,2688,1520,4085760,3,691.0,803.0,1029.0,1160.0,14672.0
A-11529,2688,1520,4085760,3,705.0,799.0,1037.0,1170.0,12502.0
A-11529,2688,1520,4085760,5,783.0,1040.0,591.0,683.0,23644.0
A-11540,2688,1520,4085760,5,783.0,1040.0,600.0,689.0,22873.0
A-11540,2688,1520,4085760,3,694.0,800.0,1023.0,1171.0,15688.0
A-11541,2688,1520,4085760,5,803.0,1054.0,603.0,691.0,22088.0
A-11541,2688,1520,4085760,5,705.0,811.0,1023.0,1166.0,15158.0
A-11543,2688,1520,4085760,3,699.0,808.0,1027.0,1171.0,15696.0
A-11543,2688,1520,4085760,5,797.0,1037.0,586.0,689.0,24720.0
A-11553,2688,1520,4085760,3,703.0,799.0,1025.0,1169.0,13824.0
A-11553,2688,1520,4085760,5,791.0,1045.0,597.0,697.0,25400.0
A-11554,2688,1520,4085760,3,706.0,802.0,1016.0,1186.0,16320.0
A-11554,2688,1520,4085760,5,803.0,1040.0,603.0,697.0,22278.0
